Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/prod/camelcase?text=I%20told%20my%20computer%20I%20needed%20a%20break%2C%20and%20now%20it%20won%E2%80%99t%20stop%20sending%20me%20Kit-Kats.,2,0,102.84441700787283,116.27395849791355,102.84441700787283,129.70349998795427,62.0,0.02178437577113321,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/prod/camelcase?text=I%20told%20my%20wife%20she%20was%20drawing%20her%20eyebrows%20too%20high.%20She%20looked%20surprised.,1,0,244.8204579995945,244.8204579995945,244.8204579995945,244.8204579995945,62.0,0.010892187885566606,0.0,240,240,240,240,240,240,240,240,240,240,240
GET,/prod/camelcase?text=I%20used%20to%20be%20a%20baker%2C%20but%20I%20couldn%27t%20make%20enough%20dough.,1,0,111.52762500569224,111.52762500569224,111.52762500569224,111.52762500569224,43.0,0.010892187885566606,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/prod/camelcase?text=I%20used%20to%20be%20a%20banker%2C%20but%20I%20lost%20interest.,1,0,124.74787500104867,124.74787500104867,124.74787500104867,124.74787500104867,34.0,0.010892187885566606,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20used%20to%20think%20I%20was%20indecisive.%20But%20now%20I%27m%20not%20so%20sure.,1,0,101.9295830046758,101.9295830046758,101.9295830046758,101.9295830046758,45.0,0.010892187885566606,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/prod/camelcase?text=I%27d%20tell%20you%20a%20chemistry%20joke%20but%20I%20know%20I%20wouldn%27t%20get%20a%20reaction.,1,0,133.66591700469144,133.66591700469144,133.66591700469144,133.66591700469144,53.0,0.010892187885566606,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/prod/camelcase?text=My%20wife%20told%20me%20to%20stop%20impersonating%20a%20flamingo.%20I%20had%20to%20put%20my%20foot%20down.,1,0,60.8520419918932,60.8520419918932,60.8520419918932,60.8520419918932,61.0,0.010892187885566606,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/prod/camelcase?text=Reading%20a%20horror%20book%20in%20Braille.%20Something%20bad%20is%20going%20to%20happen%2C%20I%20can%20feel%20it.,1,0,102.61429200181738,102.61429200181738,102.61429200181738,102.61429200181738,66.0,0.010892187885566606,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/prod/camelcase?text=The%20future%2C%20the%20present%2C%20and%20the%20past%20walked%20into%20a%20bar.%20Things%20got%20a%20little%20tense.,1,0,71.73262500145938,71.73262500145938,71.73262500145938,71.73262500145938,66.0,0.010892187885566606,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/prod/camelcase?text=Why%20don%E2%80%99t%20skeletons%20fight%20each%20other%3F%20They%20don%E2%80%99t%20have%20the%20guts.,1,0,73.23679100954905,73.23679100954905,73.23679100954905,73.23679100954905,51.0,0.010892187885566606,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/prod/camelcase?text=You%27re%20not%20completely%20useless%2C%20you%20can%20always%20serve%20as%20a%20bad%20example.,1,0,137.5747499987483,137.5747499987483,137.5747499987483,137.5747499987483,57.0,0.010892187885566606,0.0,140,140,140,140,140,140,140,140,140,140,140
,Aggregated,12,0,100.0,116.27082291791642,60.8520419918932,244.8204579995945,55.166666666666664,0.13070625462679927,0.0,110,120,130,130,140,240,240,240,240,240,240
