Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/prod/camelcase?text=Did%20you%20hear%20about%20the%20mathematician%20who%E2%80%99s%20afraid%20of%20negative%20numbers%3F%20He%20will%20stop%20at%20nothing%20to%20avoid%20them.,1,0,62.498334009433165,62.498334009433165,62.498334009433165,62.498334009433165,90.0,0.010090141858531439,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/prod/camelcase?text=Have%20you%20heard%20about%20the%20new%20restaurant%20called%20Karma%3F%20There%E2%80%99s%20no%20menu%3A%20You%20get%20what%20you%20deserve.,1,0,100.5860000004759,100.5860000004759,100.5860000004759,100.5860000004759,78.0,0.010090141858531439,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/prod/camelcase?text=I%20have%20a%20few%20jokes%20about%20unemployed%20people%2C%20but%20none%20of%20them%20work.,1,0,103.72995799116325,103.72995799116325,103.72995799116325,103.72995799116325,54.0,0.010090141858531439,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,/prod/camelcase?text=I%20have%20a%20split%20personality%20said%20Tom%2C%20being%20Frank.,1,0,116.07875001209322,116.07875001209322,116.07875001209322,116.07875001209322,41.0,0.010090141858531439,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20threw%20a%20boomerang%20a%20few%20years%20ago.%20I%20now%20live%20in%20constant%20fear.,2,0,90.24470899021253,109.0017504975549,90.24470899021253,127.75879200489726,52.0,0.020180283717062878,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/prod/camelcase?text=I%20told%20my%20computer%20I%20needed%20a%20break%2C%20and%20now%20it%20won%E2%80%99t%20stop%20sending%20me%20Kit-Kats.,1,0,73.30874999752268,73.30874999752268,73.30874999752268,73.30874999752268,62.0,0.010090141858531439,0.0,73,73,73,73,73,73,73,73,73,73,73
GET,/prod/camelcase?text=I%20told%20my%20wife%20she%20should%20embrace%20her%20mistakes.%20She%20gave%20me%20a%20hug.,5,0,110.0,92.42662499891594,47.80304100131616,124.90720899950247,53.0,0.05045070929265719,0.0,110,110,110,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20told%20my%20wife%20she%20was%20drawing%20her%20eyebrows%20too%20high.%20She%20looked%20surprised.,4,0,120.0,117.10530224445392,108.34087499824818,124.9386669951491,62.0,0.040360567434125756,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20used%20to%20be%20a%20baker%2C%20but%20I%20couldn%27t%20make%20enough%20dough.,1,0,131.5544169920031,131.5544169920031,131.5544169920031,131.5544169920031,43.0,0.010090141858531439,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/prod/camelcase?text=I%20used%20to%20be%20a%20banker%2C%20but%20I%20lost%20interest.,1,0,97.077291997266,97.077291997266,97.077291997266,97.077291997266,34.0,0.010090141858531439,0.0,97,97,97,97,97,97,97,97,97,97,97
GET,/prod/camelcase?text=I%20used%20to%20play%20piano%20by%20ear%2C%20but%20now%20I%20use%20my%20hands.,3,0,116.62208300549537,107.28613900331159,88.82699999958277,116.62208300549537,40.0,0.030270425575594315,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20used%20to%20play%20triangle%20in%20a%20reggae%20band%20but%20left%20because%20it%20was%20just%20one%20ting%20after%20another.,1,0,95.22820900019724,95.22820900019724,95.22820900019724,95.22820900019724,76.0,0.010090141858531439,0.0,95,95,95,95,95,95,95,95,95,95,95
GET,/prod/camelcase?text=I%20used%20to%20think%20I%20was%20indecisive%2C%20but%20now%20I%27m%20not%20too%20sure.,2,0,96.25262499321252,102.7712290015188,96.25262499321252,109.28983300982509,46.0,0.020180283717062878,0.0,110,110,110,110,110,110,110,110,110,110,110
