Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/prod/camelcase?text=Did%20you%20hear%20about%20the%20mathematician%20who%E2%80%99s%20afraid%20of%20negative%20numbers%3F%20He%20will%20stop%20at%20nothing%20to%20avoid%20them.,2,0,74,91.26068749901606,73.58650000242051,108.93487499561161,90.0,0.5332995287812426,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,/prod/camelcase?text=Have%20you%20heard%20about%20the%20new%20restaurant%20called%20Karma%3F%20There%E2%80%99s%20no%20menu%3A%20You%20get%20what%20you%20deserve.,4,0,90,746.4928232475359,84.83454199449625,2615.6224589940393,78.0,1.0665990575624853,0.0,200,200,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/prod/camelcase?text=I%20threw%20a%20boomerang%20a%20few%20years%20ago.%20I%20now%20live%20in%20constant%20fear.,1,0,131.73599999572616,131.73599999572616,131.73599999572616,131.73599999572616,52.0,0.2666497643906213,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/prod/camelcase?text=I%20told%20my%20computer%20I%20needed%20a%20break%2C%20and%20now%20it%20won%E2%80%99t%20stop%20sending%20me%20Kit-Kats.,5,0,92,90.94093339808751,52.1712499903515,130.29687499511056,62.0,1.3332488219531067,0.0,92,110,110,130,130,130,130,130,130,130,130
GET,/prod/camelcase?text=I%20told%20my%20wife%20she%20should%20embrace%20her%20mistakes.%20She%20gave%20me%20a%20hug.,7,0,85,462.7528752836432,63.22541699046269,2687.1759179921355,53.0,1.8665483507343494,0.0,85,110,130,130,2700,2700,2700,2700,2700,2700,2700
GET,/prod/camelcase?text=I%20told%20my%20wife%20she%20was%20drawing%20her%20eyebrows%20too%20high.%20She%20looked%20surprised.,4,0,83,96.93544825131539,73.17408399831038,123.52379200456198,62.0,1.0665990575624853,0.0,110,110,120,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20used%20to%20be%20a%20baker%2C%20but%20I%20couldn%27t%20make%20enough%20dough.,3,0,150.0,965.270750336155,67.53116699110251,2680.926751010702,43.0,0.799949293171864,0.0,150,150,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/prod/camelcase?text=I%20used%20to%20be%20a%20banker%2C%20but%20I%20lost%20interest.,3,0,100.0,100.68618033255916,77.64324999880046,120.11458299821243,34.0,0.799949293171864,0.0,100,100,120,120,120,120,120,120,120,120,120
GET,/prod/camelcase?text=I%20used%20to%20play%20piano%20by%20ear%2C%20but%20now%20I%20use%20my%20hands.,4,0,91,730.3978755007847,83.6150419927435,2647.4832100066124,40.0,1.0665990575624853,0.0,99,99,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/prod/camelcase?text=I%20used%20to%20play%20triangle%20in%20a%20reggae%20band%20but%20left%20because%20it%20was%20just%20one%20ting%20after%20another.,2,0,83,84.50508300302317,82.95166600146331,86.05850000458304,76.0,0.5332995287812426,0.0,86,86,86,86,86,86,86,86,86,86,86
